Customer,Site Name,Contact Name,Phone Number,Mobile Number,Fax Number,Email Address,Address Street,Address City,Address Region,Address Postal Code,Address Country,Custom 1,Custom 2,Custom 3,Custom 4,Archived
Sass Developments,"102 – 104 Gordon Street, Footscray (Childcare Centre).",,,,,,102/104 Gordon Street,Footscray,Victoria,3011,Australia,,,,,No
SCIS Group,Westpac Branch Chirnside Park,,(03) 9722 4700,,,,shop 636/241 Maroondah Highway,Chirnside Park,Victoria,3116,Australia,,,,,No
Select Strata Communities,10 Best Street Fitzroy,Kiel Joseph Cayabyab,(03) 9862 3729,"Nadia - 0402 383 312",,"stephenh@selectsc.com.au",10 Best Street,Fitzroy North,Victoria,3068,Australia,,,,,No
Select Strata Communities,"1-3 Arbor Street, Alphington",,,,,,"1-3 Arbor Street",Alphington,Victoria,3078,Australia,,,,,No
Select Strata Communities,"36-38 Bedford St, Collingwood",Stephen,,0490 751 650,,"stephenh@selectsc.com.au","36-38 Bedford Street",Collingwood,Victoria,3066,Australia,,,,,No
Select Strata Communities,40 Moor Street FITZROY VIC 3065,,,,,,40 Moor Street,Fitzroy,Victoria,3065,Australia,,,,,No
Select Strata Communities,435c Gaffney Street Pascoe Vale VIC,Stephen Hooke,,9862 3729,,,435c Gaffney Street,Pascoe Vale,Victoria,3044,Australia,,,,,No
Select Strata Communities,50 Barkly Street,,,,,,50 Barkly Street,Carlton,Victoria,3053,Australia,,,,,No
Select Strata Communities,"Montmorency - Fence",,0398623700,0400178435,,"lmarulli@selectsc.com.au","101-111 Rattray Road",Montmorency,Victoria,3094,Australia,08/15,,08/20,,No
Select Strata Communities,Select Strata Communities,,,,,,,,,,,02/08,,,Email,No
SGS Logistics,Office,David Gay,0450690393,0402687355,,"david@sgslogistics.com.au",suite 211/202 Jells Road,Wheelers Hill,Victoria,3150,Australia,08/30,,09/15,,No
Shay Conway Interior Design,"1/237 Beach St, Frankston",Shay Conway,,0403 677 655,,"hello@shayconwayinteriordesign.com.au",1/237 Beach Street,Frankston,Victoria,3199,Australia,,,,,No
Simply Better Services Australia (SBSH),"Amplifon - Frankston",,,,,,41 Playne Street,Frankston,Victoria,3199,Australia,,,,,No
SolutionsThree,"Holmwood Aged Care - Healsville",,,,,,"17-23 Lalors Road",Healesville,Victoria,3777,Australia,,,,,No
Sound Bay,Broadmeadows,,,,,,"33-65 King William Street",Broadmeadows,Victoria,3047,Australia,,,,,No
South East Commercial & Industrial PTY LTD,2/6 Viewtech Place,,,,,,,,,,,,,,,No
Squared,Boronia Station,,,,,,Genista Avenue,Boronia,Victoria,3155,Australia,,,,,No
Story House Early Learning,SHEL Ballarat,,,,"Meena.pandey@shel.edu.au","accounts@shel.edu.au",,,,,,,,,,No
Story House Early Learning,SHEL Black Rock,,03 9598 4103,,"blackrock@shel.edu.au","accounts@shel.edu.au",173 Bluff Road,Black Rock,Victoria,3193,Australia,,,,,No
Story House Early Learning,SHEL Bundoora,,03 9466 7814,,"bundoora@shel.edu.au","accounts@shel.edu.au",14 Scholar Drive,Bundoora,Victoria,3083,Australia,,,,,No
Story House Early Learning,SHEL Cheltenham,,03 9553 9974,,"cheltenham@shel.edu.au","accounts@shel.edu.au",337 Bay Road,Cheltenham,Victoria,3192,Australia,,,,,No
Story House Early Learning,SHEL Chirnside Park,,03 7046 1094,,"chirnsidepark@shel.edu.au","accounts@shel.edu.au","11-15 Kimberley Drive",Chirnside Park,Victoria,3116,Australia,,,,,No
Story House Early Learning,SHEL Clyde North,,03 5999 0697,,"clydenorth@shel.edu.au","accounts@shel.edu.au",1 Selandra Boulevard,Clyde North,Victoria,3978,Australia,,,,,No
Story House Early Learning,SHEL Clyde North (Aspen),,03 8751 8068,,"aspen@shel.edu.au","accounts@shel.edu.au","29-35 Rhynhurst Street",Clyde North,Victoria,3978,Australia,,,,,No
Story House Early Learning,SHEL Clyde North (MacKillop),,03 9008 6096,,"mackillopway@shel.edu.au","accounts@shel.edu.au",1 Mackillop Way,Clyde North,Victoria,3978,Australia,,,,,No
Story House Early Learning,SHEL Cranbourne,,03 8790 8484,,"cranbourne@shel.edu.au","accounts@shel.edu.au",29 Universal Way,Cranbourne West,Victoria,3977,Australia,,,,,No
Story House Early Learning,SHEL Dandenong North,,03 7038 0836,,"dandenongnorth@shel.edu.au","accounts@shel.edu.au","1-3 Mulgoa Avenue",Dandenong North,Victoria,3175,Australia,,,,,No
Story House Early Learning,SHEL Diamond Creek (104),,03 9438 2733,,"diamondcreek@shel.edu.au","accounts@shel.edu.au","104-106 Main Hurstbridge Road",Diamond Creek,Victoria,3089,Australia,,,,,No
Story House Early Learning,SHEL Diamond Creek (114),,03 9438 2733,,"diamondcreek@shel.edu.au","accounts@shel.edu.au","114-116 Main Hurstbridge Road",Diamond Creek,Victoria,3089,Australia,,,,,No
Story House Early Learning,SHEL Doreen (1),,03 9071 0277,,"doreen@shel.edu.au","accounts@shel.edu.au",1 Whitford Way,Doreen,Victoria,3754,Australia,,,,,No
Story House Early Learning,SHEL Doreen (2),,,,,"accounts@shel.edu.au",2 Whitford Way,Doreen,Victoria,3754,Australia,,,,,No
Story House Early Learning,SHEL Epping,,03 9408 1586,,"epping@shel.edu.au","accounts@shel.edu.au","Story House Early Learning Epping, 329A Harvest Home Road",Epping,Victoria,3076,Australia,"epping@shel.edu.au",Story House,,,No
Story House Early Learning,SHEL Ferntree Gully,,,,,"accounts@shel.org.au","52-54 Adele Avenue",Ferntree Gully,Victoria,3156,Australia,,,,,No
Story House Early Learning,SHEL Forest Hill,,03 9894 0747,,"foresthill@shel.edu.au","accounts@shel.edu.au",269 Canterbury Road,Forest Hill,Victoria,3131,Australia,,,,,No
Story House Early Learning,SHEL Geelong,,03 5275 7127,,"geelong@shel.edu.au","accounts@shel.edu.au","24-28 Bellnore Drive",Norlane,Victoria,3214,Australia,,,,,No
Story House Early Learning,SHEL Gisborne,,(03) 5420 7888,,"gisborne@shel.edu.au","accounts@shel.edu.au","97-99 Willowbank Road",Gisborne,Victoria,3437,Australia,,,,,No
Story House Early Learning,SHEL Heathmont,,,,,"accounts@shel.edu.au","56-58 Canterbury Road Service Road",Heathmont,Victoria,3135,Australia,,,,,No
Story House Early Learning,SHEL Keilor Downs,,03 9366 4380,,"keilordowns@shel.edu.au","accounts@shel.edu.au",7 Copernicus Way,Keilor Downs,Victoria,3038,Australia,,,,,No
Story House Early Learning,SHEL Kew,,03 9851 6226,,"kew@shel.edu.au","accounts@shel.edu.au",12 Woodlands Avenue,Kew East,Victoria,3102,Australia,,,,,No
Story House Early Learning,SHEL Lara,,03 5282 8876,,"lara@shel.edu.au","accounts@shel.edu.au",,,,,,,,,,No
Story House Early Learning,SHEL Lynbrook,,03 8768 7564,,"lynbrook@shel.edu.au","accounts@shel.edu.au",10 Northey Road,Lynbrook,Victoria,3975,Australia,,,,,No
Story House Early Learning,SHEL Melton,,03 7046 1090,,"melton@shel.edu.au","accounts@shel.edu.au","23-25 O'Neills Road",Melton,Victoria,3337,Australia,,,,,No
Story House Early Learning,SHEL Mernda,,03 9715 2199,,"mernda@shel.edu.au","accounts@shel.edu.au",5 Bent Street,Mernda,Victoria,3754,Australia,,,,,No
Story House Early Learning,SHEL Mt Waverley,,03 9802 5053,,"mtwaverley@shel.edu.au","accounts@shel.edu.au","11-13 Marianne Way",Mount Waverley,Victoria,3149,Australia,,,,,No
Story House Early Learning,SHEL New Gisborne,,(03) 5428 3458,,"newgisborne@shel.edu.au","accounts@shel.edu.au","20-24 Ferrier Road",New Gisborne,Victoria,3438,Australia,,,,,No
Story House Early Learning,SHEL Noble Park,,03 9067 5622,,"noblepark@shel.edu.au","accounts@shel.edu.au","61-63 Chandler Road",Noble Park,Victoria,3174,Australia,,,,,No
Story House Early Learning,SHEL Nunawading,,03 8764 3300,,"nunawading@shel.edu.au","accounts@shel.edu.au","329-331 Springvale Road",Forest Hill,Victoria,3131,Australia,,,,,No
Story House Early Learning,SHEL Pakenham (Thewlis),,,,,"accounts@shel.edu.au",66 Thewlis Road,Pakenham,Victoria,3810,Australia,,,,,No
Story House Early Learning,SHEL Pakenham (Worthington),,03 5941 5540,,"pakenham@shel.edu.au","accounts@shel.edu.au",2 Worthington Boulevard,Pakenham,Victoria,3810,Australia,,,,,No
Story House Early Learning,SHEL Point Cook,,03 9098 0438,,"pointcook@shel.edu.au","accounts@shel.edu.au",8 Parliament Street,Point Cook,Victoria,3030,Australia,,,,,No
Story House Early Learning,SHEL Reservoir,,03 7046 1071,,"reservoir@shel.edu.au","accounts@shel.edu.au",762 Plenty Road,Reservoir,Victoria,3073,Australia,,,,,No
Story House Early Learning,SHEL Springvale South,,03 9540 9479,,"springvalesouth@shel.edu.au","accounts@shel.edu.au","808-814 Heatherton Road",Springvale South,Victoria,3172,Australia,,,,,No
Story House Early Learning,SHEL St Helena,,,,,"accounts@shel.edu.au",47 Calendonia Drive,Eltham North,Victoria,3095,Australia,,,,,No
Story House Early Learning,SHEL Tarneit,,03 9749 6300,,"tarneit@shel.edu.au","accounts@shel.edu.au",414 Derrimut Road,Tarneit,Victoria,3029,Australia,,,,,No
Story House Early Learning,SHEL Telford Park,,03 5367 1230,,"telfordpark@shel.edu.au","accounts@shel.edu.au",269 Halletts Way,Darley,Victoria,3340,Australia,,,,,No
Story House Early Learning,SHEL Warranwood,,03 5562 1289,,"warrnambool@shel.edu.au","accounts@shel.edu.au","232-236 Wonga Road",Warranwood,Victoria,3134,Australia,,,,,No
Strata Community Australia,663 Inkerman Road,,,,,,663 Inkerman Road,Caulfield North,Victoria,3161,Australia,,,,,No
Strata Equity,56 Harp Road Kew VIC 3101,Geneveive Jansz,,8838 1242,,"geneveive.jansz@strataequity.com.au",56 Harp Road,Kew,Victoria,3101,Australia,,,,,No
Strata Perform,6 Burke Court,,,,,,6 Burke Court,Laverton,Victoria,3028,Australia,,,,,No
Stratagised Concepts Group,102 at 1228 Nepean Highway Cheltenham,Ablo Jalloh,3 8459 2193,0430 539 034,,"ablo@stratagised.com.au",102/1228 Nepean Highway,Cheltenham,Victoria,3192,Australia,,Stratagised Concept Group,,,No
Stratagised Concepts Group,1142 Nepean Highway in Highett,,,,,,1142 Nepean Highway,Highett,Victoria,3190,Australia,,,,,No
Stratagised Concepts Group,11A Redan Street St Kilda,Liam Wilson,,,,,,,,,,,,,,No
Stratagised Concepts Group,147 Locksley Road in Eaglemont,Liam Wilson,61 8459 2193,,,"admin@stratagised.com.au",147 Locksley Road,Eaglemont,Victoria,3084,Australia,,,,,No
Stratagised Concepts Group,"44 The Avenue in Balaclava,",,,,,,44 The Avenue,Balaclava,Victoria,3183,Australia,,,,,No
Stratagised Concepts Group,"77-79 Hampshire Road",Liam Wilson,"+61 3 8459 2193",,,"liam@stratagised.com.au","77-79 Hampshire Road",Sunshine,Victoria,3020,Australia,,,,,No
Stratagised Concepts Group,80 Balcombe Road,,,,,,80 Balcombe Road,Mentone,Victoria,3194,Australia,,,,,No
Stratagised Concepts Group,Stratagised Concepts Group,Liam Wilson,03 9225 5230,,,"liam@stratagised.com.au",1228 Nepean Highway,Cheltenham,Victoria,3192,Australia,02/08,,,Email,No
Stratagised Concepts Group,Stratagised Concepts Group (1),Anne Byrne,0418 665,,,"atbyrne@bigpond.net.au",7/16 Saint Leonards Avenue,St Kilda,Victoria,3182,Australia,02/22,,,Email,No
Stratagised Concepts Group,Stratagised Concepts Group (2),Sally Fethers,0403 666 326,,,"sally@metropolisbookshop.com.au",10/14 Saint Leonards Avenue,St Kilda,Victoria,3182,Australia,02/22,,,Email,No
Stratagised Concepts Group,The Village,Dharmesh Patel,,0413 485 175,,"BuildingManager@thevillageoc.com.au","The Village Cheltenham, 1228 Nepean Highway",Cheltenham,Victoria,3192,Australia,,,,,No
Stuart Neil,"L6, 8 Adolph St",,,,,,l6/8 Adolph Street,Richmond,Victoria,3121,Australia,,,,,No
Sulzer Australia Pty Ltd,"334 Boundary Rd, Laverton North",,,,,,334 Boundary Road,Laverton North,Victoria,3026,Australia,,,,,No
TD Landscapes,GS Traralgon,,,,,,,,,,,,,,,No
The Knight,"117 Alexandra Ave, South Yarra",,,,,,117 Alexandra Avenue,South Yarra,Victoria,3141,Australia,,,,,No
The Knight,141 Chapel Street,,,,,,141 Chapel Street,St Kilda,Victoria,3182,Australia,,,,,No
The Knight,26 Tintern Avenue,,,,,,26 Tintern Avenue,Toorak,Victoria,3142,Australia,,,,,No
The Knight,323 Dandenong Rd,,,,,,323 Dandenong Road,Prahran,Victoria,3181,Australia,,,,,No
The Knight,4 Bella Vista Road,,,,,,4 Bella Vista Road,Caulfield North,Victoria,3161,Australia,,,,,No
The Knight,43 Duke Street,,,,,,43 Duke Street,St Kilda,Victoria,3182,Australia,,,,,No
The Knight,"806-808 Warrigal Road",,,,,,"806-808 Warrigal Road",Malvern East,Victoria,3145,Australia,,,,,No
The Knight,Sovereign Manors Crescent,,,,,,Sovereign Manors Crescent,Rowville,Victoria,3178,Australia,,,,,No
The Knight Body Corporate,234 Caroline Springs Blvd,Lloyd Morgan,0398264555,0421984254,,"lmoulton@dbrproperty.com.au",234 Caroline Springs Boulevard,Caroline Springs,Victoria,3023,Australia,,,,,No
The Range Peninsula (Peninsula Lifestyle Retirement Living),Unit 51,,,,,,"51/46 Baxter-Tooradin Road",Baxter,Victoria,3911,Australia,,,,,No
"Tom Forbes - ATG",Victoria Police Academy,,,,,,1 View Mount Road,Glen Waverley,Victoria,3150,Australia,,,,,No
Trademark Renovations,82 Norma Crescent,,,,,,82 Norma Crescent,Knoxfield,Victoria,3180,Australia,,,,,No
TriCare Hayville Retirement Community,ILU 46,,,,,,300 Elgar Road,Box Hill South,Victoria,3128,Australia,,,,,No
TriCare Hayville Retirement Community,Unit 108,,,,,,300 Elgar Road,Box Hill South,Victoria,3128,Australia,,,,,No
TriCare Hayville Retirement Community,Unit 111,,,,,,,,,,,,,,,No
TriCare Hayville Retirement Community,Unit 29,,,,,,,,,,,,,,,No
TriCare Hayville Retirement Community,Unit 33,,,,,,,,,,,,,,,No
TriCare Hayville Retirement Community,Unit 35,,,,,,,,,,,,,,,No
TriCare Hayville Retirement Community,Unit 38,,,,,,300 Elgar Road,Box Hill South,Victoria,3128,Australia,,,,,No
TriCare Hayville Retirement Community,Unit 41,,,,,,,,,,,,,,,No
TriCare Hayville Retirement Community,Unit 56,,,,,,56/300 Elgar Road Service Road,Box Hill North,Victoria,3129,Australia,,,,,No
TriCare Hayville Retirement Community,Unit 60,,,,,,60/300 Elgar Road,Box Hill South,Victoria,3128,Australia,,,,,No
TriCare Hayville Retirement Community,Unit 84,,,,,,300 Elgar Road,Box Hill South,Victoria,3128,Australia,,,,,No
Turnbull Cook Strata Management,11 The Avenue,Sarah Henderson,,0439 470 755,,"shenderson45@gmail.com",11 The Avenue,Balaclava,Victoria,3183,Australia,,,,,No
Turnbull Cook Strata Management,"41-43 Alma Road, St Kilda",Andy,,0419 119 218,,,"41-43 Alma Road",St Kilda,Victoria,3182,Australia,,,,,No
Turnbull Cook Strata Management,"62 Westbury Street, St Kilda East",,,,,,62 Westbury Street,Saint Kilda East,Victoria,3183,Australia,,,,,No
Urban Body Corporate Management,51 Marriott,Manveer Hansra,1300 887 695,,,"manveer@ubcm.com.au",51 Marriott Drive,Keysborough,Victoria,3173,Australia,,,,,No
Valley Village Retirement Community,"112 Stud Rd, Dandenong",,,,,,,,,,,,,,,No
"Vemi - Vandaag & Morgan Pty Ltd",150 Lonsdale St,Franz Garcia,,0412255866,,"franz.garcia@vemi.com.au",3/150 Lonsdale Street,Melbourne,Victoria,3000,Australia,,,,,No
"Vemi - Vandaag & Morgan Pty Ltd",Epic,,,,,,"Epic Melbourne, 1-9 Sackville Street",Collingwood,Victoria,3066,Australia,,,,,No
Verge Projects,"1/16 Duncan Avenue, Boronia",,,,,,6/16 Duncan Avenue,Boronia,Victoria,3155,Australia,,,,,No
Verge Projects,13 Barkly St,,,,,,13 Barkly Street,Camberwell,Victoria,3124,Australia,,,,,No
Verge Projects,26 Fairview Ave,,,,,,,,,,,,,,,No
Verge Projects,333 Dorset Road,,,,,,,,,,,,,,,No
Verge Projects,6/16 Duncan Ave,,,,,,6/16 Duncan Avenue,Boronia,Victoria,3155,Australia,,,,,No
Verge Projects,7 Legon Road,,,,,,7 Legon Road,Oakleigh South,Victoria,3167,Australia,,,,,No
Verge Projects,87 Chadstone Road,,,,,,87 Chadstone Road,Malvern East,Victoria,3145,Australia,,,,,No
Verge Projects,Harris Riad,,,,,,20 Harris Road,Donvale,Victoria,3111,Australia,,,,,No
Verge Projects,Harris Road,,,,,,20 Harris Road,Donvale,Victoria,3111,Australia,,,,,No
Vic Infrastructure,Darling Park Bridge,,,,,,,,,,,,,,,No
Victoria Body Corporate Services,107 Riversdale Road,,,,,,107 Riversdale Road,Hawthorn,Victoria,3122,Australia,,VBCS,,,No
Victoria Body Corporate Services,18 Charnwood Crescent St Kilda,Amanda Scotney,0416 309 652,,,,,,,,,,,,,No
Victoria Body Corporate Services,274 WILLIAMS ROAD,Tonia,0407 961 874,,,,274 Williams Road,Toorak,Victoria,3142,Australia,,,,,No
Victoria Body Corporate Services,43 Williams Rd,,,,,,43 Williams Road,Windsor,Victoria,3181,Australia,,,,,No
Victoria Body Corporate Services,60 GlenHuntly Road,,,,,,"60-66 Glen Huntly Road",Elwood,Victoria,3184,Australia,,VBCS,,,No
Victoria Body Corporate Services,Robe St,Ben Sutton,1800 519 642,,,"bsutton@vbcs.com.au",57 Robe Street,St Kilda,Victoria,3182,Australia,,,,,No
Victorian Children's Clinic,149 Wattletree Road,,,,,,149 Wattletree Road,Malvern,Victoria,3144,Australia,,,,,No
Victorian Children's Clinic,"149 Wattletree Road, Malvern",,,,,,149 Wattletree Road,Malvern,Victoria,3144,Australia,,,,,No
Victorian Children's Clinic,151 Wattletree Road,,,,,,151 Wattletree Road,Malvern,Victoria,3144,Australia,,,,,No
Vish Homes,13 Pepita Crescent,,,,,,13 Pepita Crescent,Manor Lakes,Victoria,3024,Australia,,,,,No
Vish Homes,Lot 1727; 54 Hermosa Drive,,,,,,54 Hermosa Dr,Tarneit,Victoria,3029,Australia,,,,,No
Vish Homes,Lot 530 24 Bagaram Drive,,,,,,lot 530/24 Bagaram Drive,Tarneit,Victoria,3029,Australia,,,,,No
Vision Craft Construction Pty Ltd,"26 Elizabeth Street,",,,,,,shop 1a/26 Elizabeth Street,Melbourne,Victoria,3000,Australia,,,,,No
VMCH Providence Retirement Village,VMCH Shanagolden retirement village,Brendan Fürtner,,0429 147 789,,"brendan.furtner@vmch.com.au",8 Scannell Way,Pakenham,Victoria,3810,Australia,,,,,No
Vogl Walpole Real Estate Agency,Croydon Nth 14 James St,Donna,,0421997827,,,14 James Milne Drive,Croydon North,Victoria,3136,Australia,,,,,No
Walter Group,65 Orlov Street Aintree,Nathan Nguyen,,0424 260 608,,,65 Orlov St,Aintree,Victoria,3336,Australia,,,,,No
Whittles Aus,50 Main Street Croydon,Holli Gordon,9739 9400,,,"Holli.Gordon@whittles.com.au",50 Main Street,Croydon,Victoria,3136,Australia,,Email,,"05/29 - GN",No
Whittles Aus,"7-11 Martin Street, South Melbourne VIC",Amber G,8632 3304,,,"amber.g@whittles.com.au","7-11 Martin Street",South Melbourne,Victoria,3205,Australia,,,,,No
Whittles Bayswater,"1 BARRY STREET, BAYSWATER",,9739 9400,,,"francine.jones@whittles.com.au",,,,,,,BDM,,,No
Whittles Bayswater,"10-12 James St Box Hill",Belinda Patience,03 9739 9405,,,"belinda.patience@whittles.com.au","10-12 James Street",Box Hill,Victoria,3128,Australia,,,,,No
Whittles Bayswater,103 LEWIS ROAD KNOXFIELD,,,,,,103 Lewis Road,Knoxfield,Victoria,3180,Australia,,,,,No
Whittles Bayswater,"1031 WHITEHORSE ROAD, BOX HILL",,,,,,1031 Whitehorse Road,Box Hill,Victoria,3128,Australia,,,,,No
Whittles Bayswater,"107-113 Heatherdale Road",,,,,,,,,,,,,,,No
Whittles Bayswater,"114 Canterbury Road, Kilsyth",Francine Jones,03 9739 9400,,,"francine.jones@whittles.com.au",114 Canterbury Road,Kilsyth South,Victoria,3137,Australia,,Email,,"04/15 - JW",No
Whittles Bayswater,12 Orchard Road,,,,,,12 Orchard Road,Bayswater,Victoria,3153,Australia,,,,,No
Whittles Bayswater,"1-5 James Rc, Croydon",,,,,,"1-5 James Road",Croydon,Victoria,3136,Australia,,,,,No
Whittles Bayswater,"1-5 JAMES ROAD, CROYDON",,,,,,"1-5 James Road",Croydon,Victoria,3136,Australia,,,,,No
Whittles Bayswater,15 Scoresby Road,,,,,,15 Scoresby Road,Bayswater,Victoria,3153,Australia,,,,,No
Whittles Bayswater,"1569 Burwood Highway, Tecoma",,,,,,1569 Burwood Highway,Tecoma,Victoria,3160,Australia,,,,,No
Whittles Bayswater,"16 Macquarie Place, Boronia",Christina,03 8632 3300,,,"info.bayswater@whittles.com.au",,,,,,,,,,No
Whittles Bayswater,160 Warrandyte Road Langwarrin,Brooke ( Owner ),,0424 880 792,,"Brianna.Pamula@whittles.com.au",,,,,,,,,,No
Whittles Bayswater,18 Blackburn Street,,,,,,18 Blackburn Street,Surrey Hills,Victoria,3127,Australia,,,,,No
Whittles Bayswater,"18-20 Burton Court",,,,,,"18-20 Burton Court",Bayswater,Victoria,3153,Australia,,,,,No
Whittles Bayswater,"18-20 Redland Drive",,,,,,"18-20 Redland Drive",Mitcham,Victoria,3132,Australia,,,,,No
Whittles Bayswater,19 Albert Avenue,,,,,,19 Albert Avenue,Boronia,Victoria,3155,Australia,,,,,No
Whittles Bayswater,"19 CAMBRIDGE STREET, BOX HILL",,,,,"accounts.bayswater@whittles.com.au",,,,,,,,,,No
Whittles Bayswater,"2 Chippewa Avenue, Mitcham",,,,,,2 Chippewa Avenue,Mitcham,Victoria,3132,Australia,,,,,No
Whittles Bayswater,2 Gowan Road,,,,,,2 Gowan Road,Mount Waverley,Victoria,3149,Australia,,,,,No
Whittles Bayswater,2 Lace Street,,,,,,2 Lace Street,Dandenong South,Victoria,3175,Australia,,,,,No
Whittles Bayswater,"20 HUNTINGTOWER CRESCENT, MOUNT WAVERLEY",,,,,"francine.jones@whittles.com.au",20 Huntingtower Crescent,Mount Waverley,Victoria,3149,Australia,,,,,No
Whittles Bayswater,"21 BARRY STREET, BAYSWATER",,97399404,,,"francine.jones@whittles.com.au",21 Barry Street,Bayswater,Victoria,3153,Australia,,BDM,,,No
Whittles Bayswater,"2-12 Glen Park Road",,,,,,,,,,,,,,,No
Whittles Bayswater,"23-27 THE CENTREWAY, MOUNT WAVERLEY",Francine,,,,"francine.jones@whittles.com.au",23 Centreway,Mount Waverley,Victoria,3149,Australia,,,,,No
Whittles Bayswater,"2-4 CREEK ROAD, MITCHAM",,,,,,,,,,,,,,,No
Whittles Bayswater,"246 DORSET ROAD, BORONIA",,,,,,246 Dorset Road,Boronia,Victoria,3155,Australia,,,,,No
Whittles Bayswater,"254-300 CANTERBURY ROAD, BAYSWATER",Belinda Patience,,,,"belinda.patience@whittles.com.au","254-300 Canterbury Road",Bayswater North,Victoria,3153,Australia,,,,,No
Whittles Bayswater,"254-300 CANTERBURY ROAD, BAYSWATER (1)",,,,,,"254-300 Canterbury Road",Bayswater North,Victoria,3153,Australia,,,,,No
Whittles Bayswater,"26-38 Karl Court, Bundoora VIC",,,,,,"26-38 Karl Court",Bundoora,Victoria,3083,Australia,,,,,No
Whittles Bayswater,"28 Moralla Ave, Croydon",,,,,,28 Moralla Avenue,Croydon,Victoria,3136,Australia,,,,,No
Whittles Bayswater,317 Dorset Road Boronia,,Brian Sellick ( Tennant ),0407 488 046,,,7/317 Dorset Road,Boronia,Victoria,3155,Australia,,Whittles,,"02/06 - AR",No
Whittles Bayswater,"332-334 South Road",,,,,,"332-334 South Road",Hampton East,Victoria,3188,Australia,,,,,No
Whittles Bayswater,"3-5 HEWISH ROAD, CROYDON",,,,,,"3-5 Hewish Road",Croydon,Victoria,3136,Australia,,,,,No
Whittles Bayswater,"351-353 Mount Dandenong Road","Fabian Fillip-gautier",,0408 456 941,,"rianna.pamula@whittles.com.au","351-353 Mount Dandenong Road",Croydon,Victoria,3136,Australia,,,,,No
Whittles Bayswater,"356 DORSET ROAD, BORONIA",,,,,,356 Dorset Road,Boronia,Victoria,3155,Australia,,,,,No
Whittles Bayswater,"4 Floriston Rd, Boronia",,,,,,4 Floriston Road,Boronia,Victoria,3155,Australia,,,,,No
